undergradStatus,entryStatus,gender,raceEthnicity,year,count,hour,email
 <=50K,Some-college,Female,<30,0,1,Full-time,kennedy.b@aol.com
 <=50K,10th,Male,<30,0,1,Full-time,dylan.h@aol.com
 <=50K,Masters,Female,<30,0,1,Full-time,jordyn.m@yahoo.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,lucas.k@aol.com
 <=50K,11th,Male,<40,0,1,Full-time,jack.s@hotmail.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,mackenzie.s@hotmail.com
 >50K,Bachelors,Male,<60,0,1,Full-time,nathan.n@aol.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,hunter.m@hotmail.com
 <=50K,Some-college,Male,<20,0,1,Part-time,john.e@gmail.com
 >50K,Doctorate,Male,>=60,0,1,Full-time,nathan.w@gmail.com
 <=50K,10th,Male,<50,0,1,Full-time,ethan.t@gmail.com
 <=50K,HS-grad,Female,<20,0,1,Part-time,kaylee.d@hotmail.com
 >50K,Some-college,Male,<30,0,1,Full-time,liam.c@aol.com
 >50K,Masters,Male,<50,0,1,Full-time,ethan.x@gmail.com
 >50K,Masters,Male,<60,0,1,Full-time,sebastian.r@gmail.com
 <=50K,Some-college,Male,<50,0,1,Full-time,gabriel.s@gmail.com
 <=50K,Some-college,Female,<30,0,1,Part-time,ellie.r@aol.com
 >50K,HS-grad,Male,<40,0,1,Full-time,luke.a@aol.com
 <=50K,5th-6th,Male,<60,0,1,Full-time,daniel.c@yahoo.com
 <=50K,Some-college,Male,<40,0,1,Full-time,julian.z@hotmail.com
 <=50K,11th,Male,>=60,0,1,Part-time,joseph.w@gmail.com
 <=50K,Assoc-voc,Female,<30,0,1,Full-time,isabella.h@yahoo.com
 >50K,HS-grad,Male,>=60,0,1,Full-time,colton.n@yahoo.com
 <=50K,7th-8th,Male,<60,0,1,Full-time,gabriel.s@gmail.com
 <=50K,Bachelors,Male,<30,0,1,Full-time,nathan.z@msn.com
 >50K,Prof-school,Male,<50,0,1,Full-time,thomas.w@gmail.com
 >50K,Masters,Male,<40,0,1,Full-time,noah.r@yahoo.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,isabelle.i@aol.com
 >50K,HS-grad,Male,<50,0,1,Full-time,jayce.h@msn.com
 <=50K,HS-grad,Female,<30,0,1,Part-time,liliana.a@msn.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,hunter.c@aol.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,abigail.w@msn.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,levi.n@yahoo.com
 <=50K,Some-college,Female,<60,0,1,Full-time,lucy.m@hotmail.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,savannah.b@gmail.com
 <=50K,11th,Male,<30,0,1,Full-time,colton.x@yahoo.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,landon.a@msn.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,john.i@gmail.com
 <=50K,Some-college,Female,<40,0,1,Full-time,sophie.x@yahoo.com
 <=50K,Bachelors,Female,<40,0,1,Full-time,avery.m@gmail.com
 <=50K,Masters,Female,<50,0,1,Full-time,avery.m@msn.com
 <=50K,Bachelors,Male,>=60,0,1,Full-time,nathan.r@yahoo.com
 >50K,HS-grad,Female,<40,0,1,Full-time,lucy.l@yahoo.com
 >50K,Bachelors,Male,<60,0,1,Full-time,caleb.n@aol.com
 <=50K,Assoc-voc,Male,<40,0,1,Full-time,joseph.d@hotmail.com
 >50K,Some-college,Female,<40,0,1,Full-time,skyler.l@msn.com
 <=50K,Some-college,Male,<40,0,1,Full-time,aiden.x@aol.com
 <=50K,Some-college,Female,<30,0,1,Part-time,nora.i@gmail.com
 <=50K,Some-college,Male,<30,0,1,Full-time,grayson.m@hotmail.com
 >50K,Some-college,Male,<40,0,1,Full-time,noah.i@gmail.com
 <=50K,Some-college,Female,<20,0,1,Part-time,jordyn.y@aol.com
 <=50K,11th,Female,<30,0,1,Full-time,kylie.n@yahoo.com
 <=50K,Some-college,Female,<30,0,1,Part-time,stella.t@gmail.com
 >50K,Assoc-voc,Male,<40,0,1,Full-time,brayden.a@gmail.com
 >50K,Bachelors,Male,<40,0,1,Full-time,nathan.x@hotmail.com
 >50K,HS-grad,Male,<60,0,1,Full-time,jayce.x@aol.com
 <=50K,Masters,Female,<40,0,1,Full-time,lily.i@gmail.com
 >50K,Some-college,Male,<50,0,1,Full-time,matthew.m@aol.com
 <=50K,11th,Male,<40,0,1,Full-time,michael.t@aol.com
 >50K,Bachelors,Male,<40,0,1,Full-time,julian.y@gmail.com
 <=50K,Assoc-voc,Male,<50,0,1,Full-time,dylan.t@msn.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,joshua.b@gmail.com
 >50K,Some-college,Male,<40,0,1,Full-time,colton.b@gmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,dylan.c@gmail.com
 <=50K,Bachelors,Male,<30,0,1,Full-time,john.m@hotmail.com
 >50K,Some-college,Male,<50,0,1,Full-time,brayden.c@gmail.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,levi.h@yahoo.com
 <=50K,Some-college,Male,<40,0,1,Full-time,matthew.s@msn.com
 <=50K,Some-college,Male,<30,0,1,Part-time,grayson.y@gmail.com
 >50K,Doctorate,Male,<40,0,1,Full-time,john.h@gmail.com
 <=50K,Bachelors,Male,<30,0,1,Full-time,caleb.s@yahoo.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,levi.m@gmail.com
 >50K,Bachelors,Male,<50,0,1,Full-time,ryan.d@msn.com
 >50K,Prof-school,Male,<40,0,1,Full-time,eli.k@gmail.com
 >50K,7th-8th,Male,>=60,0,1,Full-time,julian.d@gmail.com
 <=50K,Bachelors,Female,<40,0,1,Full-time,liliana.z@hotmail.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,evelyn.w@gmail.com
 <=50K,Assoc-acdm,Female,<30,0,1,Part-time,adeline.r@yahoo.com
 >50K,Bachelors,Male,<40,0,1,Full-time,jayce.b@gmail.com
 >50K,HS-grad,Male,<50,0,1,Full-time,julian.w@hotmail.com
 <=50K,7th-8th,Female,<60,0,1,Full-time,gianna.i@yahoo.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,jordyn.k@gmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,levi.l@gmail.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,liliana.r@msn.com
 >50K,Masters,Female,<30,0,1,Full-time,aubrey.t@gmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,oliver.l@yahoo.com
 >50K,HS-grad,Male,<60,0,1,Full-time,hunter.s@gmail.com
 <=50K,Bachelors,Male,<40,0,1,Full-time,grayson.h@hotmail.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,jayden.l@aol.com
 >50K,Bachelors,Male,<50,0,1,Full-time,evan.i@hotmail.com
 >50K,Bachelors,Male,<60,0,1,Full-time,owen.k@hotmail.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,claire.e@msn.com
 <=50K,HS-grad,Female,<60,0,1,Full-time,scarlett.r@gmail.com
 <=50K,11th,Male,<50,0,1,Full-time,charlie.z@hotmail.com
 <=50K,HS-grad,Female,<20,0,1,Full-time,sarah.w@aol.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,noah.b@msn.com
 <=50K,11th,Male,<40,0,1,Full-time,max.e@aol.com
 <=50K,Assoc-acdm,Male,<30,0,1,Full-time,alexander.s@aol.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,kaitlyn.k@hotmail.com
 >50K,Masters,Female,<50,0,1,Full-time,adalyn.c@hotmail.com
 >50K,Bachelors,Male,<50,0,1,Full-time,thomas.r@aol.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,james.m@aol.com
 <=50K,10th,Female,<40,0,1,Part-time,gabriella.n@hotmail.com
 <=50K,7th-8th,Male,<40,0,1,Full-time,grayson.y@gmail.com
 >50K,Bachelors,Male,>=60,0,1,Full-time,connor.l@gmail.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,zachary.e@hotmail.com
 <=50K,Bachelors,Female,<30,0,1,Full-time,aubrey.m@yahoo.com
 >50K,Some-college,Male,<40,0,1,Full-time,julian.i@msn.com
 <=50K,Some-college,Male,<30,0,1,Full-time,alexander.e@msn.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,elena.n@yahoo.com
 <=50K,12th,Female,<20,0,1,Part-time,jasmine.h@gmail.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,caroline.b@yahoo.com
 >50K,HS-grad,Male,<40,0,1,Full-time,jackson.x@gmail.com
 >50K,Bachelors,Male,<50,0,1,Full-time,matthew.i@gmail.com
 <=50K,Some-college,Female,<30,0,1,Part-time,alaina.l@aol.com
 >50K,Assoc-acdm,Female,<40,0,1,Full-time,brooklyn.t@yahoo.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,wyatt.k@yahoo.com
 >50K,HS-grad,Male,<40,0,1,Full-time,nicholas.b@hotmail.com
 <=50K,Some-college,Female,<40,0,1,Full-time,sarah.h@yahoo.com
 <=50K,HS-grad,Female,<20,0,1,Part-time,madison.i@hotmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,jackson.a@aol.com
 <=50K,Bachelors,Male,<60,0,1,Full-time,colton.l@hotmail.com
 <=50K,5th-6th,Male,<50,0,1,Full-time,jack.n@aol.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,adalyn.i@hotmail.com
 >50K,Some-college,Male,<60,0,1,Full-time,dominic.b@gmail.com
 <=50K,Bachelors,Male,<40,0,1,Full-time,dominic.i@aol.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,eli.n@gmail.com
 <=50K,HS-grad,Male,<20,0,1,Full-time,jayden.m@aol.com
 <=50K,11th,Female,<30,0,1,Full-time,caroline.b@aol.com
 <=50K,10th,Male,>=60,0,1,Full-time,dominic.a@aol.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,jayce.t@gmail.com
 <=50K,10th,Female,<40,0,1,Full-time,avery.k@msn.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,jasmine.z@aol.com
 <=50K,Masters,Male,<30,0,1,Full-time,liam.d@aol.com
 <=50K,12th,Male,<20,0,1,Part-time,christian.x@gmail.com
 >50K,HS-grad,Male,<60,0,1,Full-time,alexander.s@aol.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,logan.b@gmail.com
 <=50K,11th,Male,<40,0,1,Full-time,joseph.m@hotmail.com
 >50K,Some-college,Male,<40,0,1,Full-time,jackson.n@gmail.com
 >50K,HS-grad,Male,<40,0,1,Full-time,caleb.n@hotmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,owen.h@msn.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,levi.h@hotmail.com
 <=50K,Some-college,Female,<30,0,1,Full-time,hannah.a@gmail.com
 >50K,Bachelors,Male,<40,0,1,Full-time,andrew.x@msn.com
 >50K,Bachelors,Male,<60,0,1,Full-time,landon.k@gmail.com
 <=50K,Some-college,Male,<30,0,1,Part-time,gavin.h@aol.com
 <=50K,Masters,Male,<60,0,1,Full-time,john.h@msn.com
 <=50K,Bachelors,Female,<30,0,1,Full-time,addison.k@gmail.com
 <=50K,Bachelors,Female,<40,0,1,Full-time,arianna.y@gmail.com
 >50K,HS-grad,Female,<40,0,1,Full-time,adalyn.w@yahoo.com
 <=50K,Some-college,Male,<50,0,1,Full-time,isaac.x@gmail.com
 <=50K,7th-8th,Female,<40,0,1,Full-time,addison.l@hotmail.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,james.s@aol.com
 <=50K,10th,Male,<50,0,1,Full-time,jayden.a@msn.com
 <=50K,Some-college,Male,<30,0,1,Full-time,william.s@gmail.com
 <=50K,5th-6th,Male,<60,0,1,Full-time,john.a@aol.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,lillian.s@gmail.com
 <=50K,Bachelors,Female,<50,0,1,Full-time,lila.a@aol.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,lucas.y@gmail.com
 <=50K,Assoc-acdm,Female,<20,0,1,Part-time,skyler.i@gmail.com
 <=50K,11th,Female,<60,0,1,Full-time,arianna.r@hotmail.com
 <=50K,HS-grad,Female,<60,0,1,Full-time,victoria.d@msn.com
 <=50K,7th-8th,Male,<50,0,1,Full-time,nicholas.r@yahoo.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,maria.k@hotmail.com
 <=50K,Bachelors,Male,<40,0,1,Full-time,noah.a@aol.com
 <=50K,Assoc-acdm,Male,<40,0,1,Full-time,elijah.n@gmail.com
 <=50K,Some-college,Female,<50,0,1,Full-time,brooklyn.s@aol.com
 <=50K,Bachelors,Male,<40,0,1,Full-time,noah.y@msn.com
 <=50K,Bachelors,Male,<50,0,1,Full-time,dominic.s@hotmail.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,mia.b@gmail.com
 <=50K,Some-college,Male,<20,0,1,Part-time,william.n@yahoo.com
 <=50K,Bachelors,Male,>=60,0,1,Full-time,nathan.z@gmail.com
 <=50K,Bachelors,Male,<60,0,1,Full-time,colton.s@msn.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,owen.a@gmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,christian.m@msn.com
 >50K,Masters,Male,<60,0,1,Full-time,dylan.e@yahoo.com
 <=50K,Some-college,Male,<30,0,1,Full-time,anthony.a@aol.com
 <=50K,Bachelors,Male,<60,0,1,Full-time,samuel.b@yahoo.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,john.b@gmail.com
 >50K,Bachelors,Male,<50,0,1,Full-time,isaac.y@gmail.com
 <=50K,Some-college,Male,<60,0,1,Full-time,daniel.m@hotmail.com
 >50K,HS-grad,Male,<60,0,1,Full-time,jayce.d@gmail.com
 <=50K,Some-college,Male,<30,0,1,Full-time,ryan.n@yahoo.com
 <=50K,Assoc-acdm,Female,<40,0,1,Full-time,gabriella.n@gmail.com
 <=50K,Some-college,Female,<50,0,1,Full-time,mia.w@msn.com
 <=50K,10th,Male,<50,0,1,Full-time,elijah.a@gmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,carter.d@aol.com
 <=50K,Masters,Male,<40,0,1,Full-time,brayden.m@yahoo.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,landon.n@gmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,landon.y@msn.com
 >50K,Some-college,Male,<40,0,1,Full-time,julian.n@gmail.com
 <=50K,Some-college,Male,<30,0,1,Full-time,sebastian.r@aol.com
 <=50K,Bachelors,Male,<50,0,1,Full-time,andrew.d@aol.com
 <=50K,Bachelors,Male,<50,0,1,Full-time,isaac.n@yahoo.com
 <=50K,Some-college,Male,<40,0,1,Full-time,matthew.h@msn.com
 <=50K,Assoc-voc,Male,<30,0,1,Full-time,aiden.a@gmail.com
 <=50K,Some-college,Female,<30,0,1,Part-time,mila.e@gmail.com
 >50K,Doctorate,Male,<60,0,1,Full-time,grayson.w@gmail.com
 <=50K,Some-college,Female,<30,0,1,Full-time,savannah.l@msn.com
 >50K,Bachelors,Male,<40,0,1,Full-time,zachary.n@gmail.com
 <=50K,9th,Male,<40,0,1,Full-time,zachary.s@msn.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,lily.t@aol.com
 <=50K,7th-8th,Male,<30,0,1,Full-time,caleb.w@gmail.com
 <=50K,Assoc-voc,Male,<40,0,1,Full-time,eli.n@yahoo.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,luke.l@gmail.com
 <=50K,Some-college,Male,<30,0,1,Full-time,benjamin.a@yahoo.com
 <=50K,Assoc-acdm,Male,<30,0,1,Full-time,christian.x@msn.com
 <=50K,Some-college,Female,<50,0,1,Full-time,peyton.e@yahoo.com
 <=50K,Some-college,Male,<20,0,1,Part-time,charlie.k@hotmail.com
 <=50K,Some-college,Male,<30,0,1,Part-time,zachary.n@gmail.com
 <=50K,Bachelors,Male,<40,0,1,Full-time,adam.z@yahoo.com
 >50K,Masters,Male,<50,0,1,Full-time,oliver.k@msn.com
 <=50K,Some-college,Male,<30,0,1,Full-time,landon.m@msn.com
 >50K,Some-college,Female,<60,0,1,Full-time,aria.z@msn.com
 >50K,Bachelors,Male,<50,0,1,Full-time,caden.k@hotmail.com
 <=50K,Some-college,Female,<30,0,1,Part-time,ava.y@msn.com
 <=50K,Assoc-voc,Female,<60,0,1,Full-time,aubrey.c@hotmail.com
 >50K,Doctorate,Male,<50,0,1,Full-time,oliver.b@gmail.com
 <=50K,Masters,Male,<50,0,1,Full-time,jackson.y@hotmail.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,michael.z@msn.com
 <=50K,Some-college,Female,<30,0,1,Part-time,juliana.h@gmail.com
 <=50K,HS-grad,Male,>=60,0,1,Part-time,jack.z@aol.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,jayce.y@hotmail.com
 <=50K,HS-grad,Female,<60,0,1,Full-time,mila.e@aol.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,ryan.m@aol.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,brayden.z@aol.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,joseph.i@hotmail.com
 >50K,HS-grad,Male,>=60,0,1,Full-time,jackson.w@msn.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,logan.a@hotmail.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,juliana.i@gmail.com
 <=50K,Bachelors,Female,<40,0,1,Full-time,ava.r@yahoo.com
 <=50K,12th,Male,<40,0,1,Full-time,hunter.k@hotmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,jack.h@yahoo.com
 >50K,Bachelors,Male,<60,0,1,Full-time,julian.l@yahoo.com
 <=50K,Bachelors,Male,<50,0,1,Full-time,dylan.w@msn.com
 <=50K,Some-college,Female,>=60,0,1,Full-time,audrey.m@aol.com
 <=50K,11th,Male,>=60,0,1,Part-time,jack.h@hotmail.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,isaac.e@gmail.com
 <=50K,Some-college,Female,<60,0,1,Full-time,maya.m@msn.com
 >50K,Some-college,Male,<60,0,1,Full-time,evan.c@gmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,joshua.y@gmail.com
 <=50K,Some-college,Female,<40,0,1,Full-time,mia.l@yahoo.com
 <=50K,HS-grad,Male,<30,0,1,Part-time,julian.d@gmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,nathan.r@yahoo.com
 <=50K,Bachelors,Male,<30,0,1,Full-time,jayden.k@gmail.com
 <=50K,Assoc-acdm,Female,<30,0,1,Part-time,allison.l@gmail.com
 <=50K,HS-grad,Male,<20,0,1,Part-time,mason.a@aol.com
 >50K,HS-grad,Male,<50,0,1,Full-time,gavin.d@aol.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,ryan.l@hotmail.com
 <=50K,Some-college,Male,<40,0,1,Full-time,luke.w@gmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,noah.c@gmail.com
 <=50K,5th-6th,Male,>=60,0,1,Full-time,thomas.m@yahoo.com
 <=50K,Some-college,Male,<50,0,1,Full-time,levi.k@hotmail.com
 >50K,Masters,Male,<50,0,1,Full-time,cameron.b@msn.com
 >50K,HS-grad,Male,<40,0,1,Full-time,william.a@yahoo.com
 <=50K,11th,Female,<20,0,1,Part-time,madelyn.c@msn.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,lucy.w@aol.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,brayden.e@hotmail.com
 <=50K,Some-college,Male,<50,0,1,Full-time,michael.s@hotmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,mason.s@gmail.com
 >50K,Bachelors,Male,<60,0,1,Full-time,owen.w@yahoo.com
 <=50K,7th-8th,Male,<40,0,1,Full-time,isaac.w@gmail.com
 <=50K,Masters,Female,<40,0,1,Full-time,anna.r@hotmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,lucas.n@hotmail.com
 <=50K,HS-grad,Male,<20,0,1,Full-time,dylan.k@gmail.com
 <=50K,Some-college,Male,>=60,0,1,Full-time,caden.m@gmail.com
 <=50K,9th,Male,<50,0,1,Full-time,alexander.c@yahoo.com
 <=50K,Some-college,Male,<30,0,1,Part-time,matthew.r@aol.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,christian.k@gmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,mason.s@aol.com
 <=50K,HS-grad,Male,<20,0,1,Part-time,nicholas.k@aol.com
 <=50K,Some-college,Male,<30,0,1,Full-time,john.c@hotmail.com
 <=50K,Some-college,Female,<30,0,1,Full-time,hailey.a@msn.com
 <=50K,Assoc-acdm,Male,<40,0,1,Full-time,connor.h@gmail.com
 <=50K,Some-college,Male,>=60,0,1,Full-time,eli.c@msn.com
 <=50K,Prof-school,Male,<30,0,1,Full-time,joseph.e@msn.com
 >50K,Bachelors,Male,<50,0,1,Full-time,caleb.h@msn.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,dominic.y@aol.com
 <=50K,Bachelors,Female,<40,0,1,Full-time,riley.l@yahoo.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,joseph.m@yahoo.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,natalie.n@msn.com
 >50K,Bachelors,Female,>=60,0,1,Full-time,claire.m@yahoo.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,alexander.c@msn.com
 <=50K,Some-college,Female,<60,0,1,Full-time,grace.a@gmail.com
 >50K,Bachelors,Male,<60,0,1,Full-time,ethan.l@gmail.com
 <=50K,7th-8th,Male,<60,0,1,Full-time,carter.h@gmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,wyatt.n@msn.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,luke.c@gmail.com
 <=50K,Bachelors,Male,<30,0,1,Full-time,anthony.s@yahoo.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,brayden.a@hotmail.com
 <=50K,Some-college,Male,<30,0,1,Part-time,ethan.a@hotmail.com
 <=50K,7th-8th,Male,>=60,0,1,Full-time,joshua.z@gmail.com
 <=50K,Masters,Female,<60,0,1,Part-time,ava.c@hotmail.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,mackenzie.m@aol.com
 <=50K,Some-college,Male,<50,0,1,Full-time,caden.b@aol.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,gavin.k@yahoo.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,nicholas.h@gmail.com
 <=50K,Bachelors,Female,<30,0,1,Full-time,sophia.k@msn.com
 >50K,10th,Male,<60,0,1,Full-time,benjamin.z@gmail.com
 <=50K,Bachelors,Male,<40,0,1,Full-time,elijah.a@hotmail.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,maya.y@aol.com
 <=50K,Masters,Male,<40,0,1,Full-time,isaac.d@gmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,dylan.a@msn.com
 <=50K,11th,Male,<60,0,1,Full-time,charlie.z@yahoo.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,lillian.a@msn.com
 <=50K,5th-6th,Male,<30,0,1,Full-time,max.m@yahoo.com
 <=50K,HS-grad,Female,<50,0,1,Part-time,kaylee.d@gmail.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,mila.s@gmail.com
 >50K,Some-college,Male,<60,0,1,Full-time,landon.w@msn.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,eli.c@yahoo.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,cameron.s@hotmail.com
 >50K,Bachelors,Male,<40,0,1,Full-time,oliver.a@aol.com
 >50K,Masters,Male,<50,0,1,Full-time,gabriel.b@hotmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,alexander.i@msn.com
 <=50K,Assoc-voc,Male,<40,0,1,Full-time,jacob.h@aol.com
 <=50K,Some-college,Female,<30,0,1,Part-time,london.l@aol.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,daniel.x@hotmail.com
 <=50K,Some-college,Male,<40,0,1,Full-time,levi.k@hotmail.com
 <=50K,Some-college,Female,<50,0,1,Full-time,aaliyah.n@yahoo.com
 <=50K,Some-college,Male,<30,0,1,Full-time,christian.n@msn.com
 <=50K,Some-college,Male,<30,0,1,Full-time,landon.k@gmail.com
 <=50K,Some-college,Male,<30,0,1,Full-time,joshua.m@hotmail.com
 <=50K,Some-college,Female,<60,0,1,Full-time,claire.d@aol.com
 >50K,HS-grad,Male,<50,0,1,Full-time,hunter.e@gmail.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,isaac.w@yahoo.com
 <=50K,Some-college,Male,<30,0,1,Full-time,benjamin.c@hotmail.com
 >50K,Masters,Female,<50,0,1,Full-time,vivian.e@yahoo.com
 >50K,Bachelors,Female,<40,0,1,Full-time,scarlett.x@gmail.com
 <=50K,Some-college,Male,<30,0,1,Full-time,jayden.c@msn.com
 <=50K,HS-grad,Female,>=60,0,1,Part-time,annabelle.e@aol.com
 <=50K,Some-college,Male,<50,0,1,Full-time,levi.s@aol.com
 <=50K,Bachelors,Female,<40,0,1,Full-time,stella.n@hotmail.com
 <=50K,Some-college,Male,<50,0,1,Full-time,evan.i@yahoo.com
 <=50K,Some-college,Female,<50,0,1,Full-time,hannah.r@msn.com
 <=50K,Some-college,Male,>=60,0,1,Full-time,jayce.x@gmail.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,john.w@msn.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,anthony.h@yahoo.com
 <=50K,Bachelors,Male,<30,0,1,Full-time,ethan.k@msn.com
 <=50K,Some-college,Male,<40,0,1,Full-time,dominic.w@yahoo.com
 <=50K,11th,Male,<60,0,1,Full-time,tyler.s@gmail.com
 <=50K,Some-college,Female,<40,0,1,Full-time,gianna.z@aol.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,landon.i@gmail.com
 <=50K,Bachelors,Male,<30,0,1,Full-time,aiden.e@gmail.com
 <=50K,Bachelors,Male,>=60,0,1,Full-time,caleb.w@gmail.com
 <=50K,Some-college,Male,<40,0,1,Full-time,william.s@msn.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,logan.b@msn.com
 >50K,Bachelors,Male,<50,0,1,Full-time,henry.k@gmail.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,emily.r@gmail.com
 >50K,Some-college,Male,<60,0,1,Full-time,caden.c@yahoo.com
 <=50K,7th-8th,Male,>=60,0,1,Full-time,john.l@gmail.com
 <=50K,Some-college,Male,<50,0,1,Full-time,elijah.w@gmail.com
 <=50K,11th,Female,<20,0,1,Part-time,scarlett.d@hotmail.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,lila.d@gmail.com
 <=50K,HS-grad,Female,>=60,0,1,Part-time,nora.h@hotmail.com
 <=50K,Some-college,Female,<20,0,1,Part-time,hannah.y@aol.com
 <=50K,Some-college,Male,>=60,0,1,Full-time,evan.x@msn.com
 >50K,Bachelors,Male,<40,0,1,Full-time,lucas.x@aol.com
 <=50K,10th,Female,<30,0,1,Full-time,london.m@aol.com
 <=50K,Some-college,Male,<50,0,1,Full-time,levi.k@hotmail.com
 >50K,HS-grad,Male,<50,0,1,Full-time,charlie.s@aol.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,tyler.d@gmail.com
 <=50K,Some-college,Male,<30,0,1,Full-time,grayson.d@msn.com
 <=50K,HS-grad,Female,>=60,0,1,Full-time,avery.h@msn.com
 <=50K,11th,Female,<50,0,1,Full-time,jasmine.s@gmail.com
 <=50K,Some-college,Male,<20,0,1,Part-time,colton.s@gmail.com
 <=50K,Some-college,Female,<40,0,1,Full-time,elizabeth.m@msn.com
 <=50K,Some-college,Male,<30,0,1,Full-time,jack.a@yahoo.com
